Age,Gender,O,C,E,A,N,Hassle,Severity
22,Male,32,31,27,35,23,Dissatisfaction with academic performance,2
22,Male,32,31,27,35,23,Challenges with instructors,1
22,Male,32,31,27,35,23,Discontent with current academic responsibilities,3
22,Male,32,31,27,35,23,Concerns regarding academic transitions,2
22,Male,32,31,27,35,23,Difficulties with peers or classmates,1
22,Male,32,31,27,35,23,Challenges in managing group projects,1
22,Male,32,31,27,35,23,Getting late to class,1
21,Male,38,29,22,27,27,Misplacing or losing things,2
21,Male,38,29,22,27,27,Silly practical mistakes,2
21,Male,38,29,22,27,27,Trouble with pets,1
21,Male,38,29,22,27,27,Difficulties with friends,2
21,Male,38,29,22,27,27,Regrets over past decision/s,3
21,Male,38,29,22,27,27,Concerned about the meaning of life,3
21,Male,38,29,22,27,27,Being lonely,4
21,Male,38,29,22,27,27,Inability to express oneself,2
21,Male,38,29,22,27,27,Fear of rejection,2
21,Male,38,29,22,27,27,Trouble making decisions,3
21,Male,38,29,22,27,27,Physical appearance,4
21,Male,38,29,22,27,27,Not seeing people,4
21,Male,38,29,22,27,27,Troubling thoughts about one’s future,4
21,Male,38,29,22,27,27,Not enough personal energy,2
21,Male,38,29,22,27,27,Concerns about getting ahead,3
21,Male,38,29,22,27,27,Fear of confrontation,3
21,Male,38,29,22,27,27,Wasting time,3
21,Male,38,29,22,27,27,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",1
21,Male,38,29,22,27,27,Not enough money for wants (entertainment and recreation),1
21,Male,38,29,22,27,27,Concerns about owing money,1
21,Male,38,29,22,27,27,Concerns about money for emergencies,1
21,Male,38,29,22,27,27,Financial security,2
21,Male,38,29,22,27,27,Not enough time to do things one needs to,4
21,Male,38,29,22,27,27,Too many responsibilities,4
21,Male,38,29,22,27,27,Not getting enough rest,4
21,Male,38,29,22,27,27,Too many interruptions,4
21,Male,38,29,22,27,27,Not enough time for entertainment and recreation,3
21,Male,38,29,22,27,27,Too many meetings,2
21,Male,38,29,22,27,27,Social obligations,2
21,Male,38,29,22,27,27,Concerns about meeting high standards,3
21,Male,38,29,22,27,27,Noise,2
21,Male,38,29,22,27,27,Pollution,2
21,Male,38,29,22,27,27,Crime,1
21,Male,38,29,22,27,27,Traffic,4
21,Male,38,29,22,27,27,Concerns about news events,4
21,Male,38,29,22,27,27,Rising prices of common goods,4
21,Male,38,29,22,27,27,Concerns about accidents,3
21,Male,38,29,22,27,27,Yardwork or outside home maintenance,1
21,Male,38,29,22,27,27,Overloaded with family responsibilities,3
21,Male,38,29,22,27,27,Home maintenance (inside),3
21,Male,38,29,22,27,27,Concerns about medical treatment,2
21,Male,38,29,22,27,27,Physical illness,2
21,Male,38,29,22,27,27,Side effects of medication,1
21,Male,38,29,22,27,27,Concerns about health in general,3
21,Male,38,29,22,27,27,Concerns about bodily functions,3
21,Male,38,29,22,27,27,Dissatisfaction with academic performance,3
21,Male,38,29,22,27,27,Challenges with instructors,3
21,Male,38,29,22,27,27,Discontent with current academic responsibilities,4
21,Male,38,29,22,27,27,Concerns regarding academic transitions,3
21,Male,38,29,22,27,27,Difficulties with peers or classmates,2
21,Male,38,29,22,27,27,Challenges in managing group projects,4
21,Male,38,29,22,27,27,Getting late to class,3
21,Female,33,29,31,29,30,Misplacing or losing things,3
21,Female,33,29,31,29,30,Silly practical mistakes,3
21,Female,33,29,31,29,30,Trouble with pets,1
21,Female,33,29,31,29,30,Difficulties with friends,4
21,Female,33,29,31,29,30,Regrets over past decision/s,5
21,Female,33,29,31,29,30,Concerned about the meaning of life,1
21,Female,33,29,31,29,30,Being lonely,5
21,Female,33,29,31,29,30,Inability to express oneself,4
21,Female,33,29,31,29,30,Fear of rejection,1
21,Female,33,29,31,29,30,Trouble making decisions,4
21,Female,33,29,31,29,30,Physical appearance,5
21,Female,33,29,31,29,30,Not seeing people,1
21,Female,33,29,31,29,30,Troubling thoughts about one’s future,3
21,Female,33,29,31,29,30,Not enough personal energy,3
21,Female,33,29,31,29,30,Concerns about getting ahead,2
21,Female,33,29,31,29,30,Fear of confrontation,1
21,Female,33,29,31,29,30,Wasting time,4
21,Female,33,29,31,29,30,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",5
21,Female,33,29,31,29,30,Not enough money for wants (entertainment and recreation),3
21,Female,33,29,31,29,30,Concerns about owing money,5
21,Female,33,29,31,29,30,Concerns about money for emergencies,5
21,Female,33,29,31,29,30,Financial security,5
21,Female,33,29,31,29,30,Not enough time to do things one needs to,5
21,Female,33,29,31,29,30,Too many responsibilities,5
21,Female,33,29,31,29,30,Not getting enough rest,1
21,Female,33,29,31,29,30,Too many interruptions,5
21,Female,33,29,31,29,30,Not enough time for entertainment and recreation,1
21,Female,33,29,31,29,30,Too many meetings,5
21,Female,33,29,31,29,30,Social obligations,5
21,Female,33,29,31,29,30,Concerns about meeting high standards,5
21,Female,33,29,31,29,30,Noise,5
21,Female,33,29,31,29,30,Pollution,1
21,Female,33,29,31,29,30,Crime,1
21,Female,33,29,31,29,30,Traffic,4
21,Female,33,29,31,29,30,Concerns about news events,1
21,Female,33,29,31,29,30,Rising prices of common goods,1
21,Female,33,29,31,29,30,Concerns about accidents,1
21,Female,33,29,31,29,30,Yardwork or outside home maintenance,2
21,Female,33,29,31,29,30,Overloaded with family responsibilities,2
21,Female,33,29,31,29,30,Home maintenance (inside),2
21,Female,33,29,31,29,30,Concerns about medical treatment,5
21,Female,33,29,31,29,30,Physical illness,5
21,Female,33,29,31,29,30,Side effects of medication,5
21,Female,33,29,31,29,30,Concerns about health in general,5
21,Female,33,29,31,29,30,Concerns about bodily functions,5
21,Female,33,29,31,29,30,Dissatisfaction with academic performance,5
21,Female,33,29,31,29,30,Challenges with instructors,5
21,Female,33,29,31,29,30,Discontent with current academic responsibilities,5
21,Female,33,29,31,29,30,Concerns regarding academic transitions,5
21,Female,33,29,31,29,30,Difficulties with peers or classmates,5
21,Female,33,29,31,29,30,Challenges in managing group projects,5
21,Female,33,29,31,29,30,Getting late to class,5
22,Female,32,42,25,37,18,Misplacing or losing things,5
22,Female,32,42,25,37,18,Silly practical mistakes,2
22,Female,32,42,25,37,18,Trouble with pets,1
22,Female,32,42,25,37,18,Difficulties with friends,4
22,Female,32,42,25,37,18,Regrets over past decision/s,3
22,Female,32,42,25,37,18,Concerned about the meaning of life,3
22,Female,32,42,25,37,18,Being lonely,4
22,Female,32,42,25,37,18,Inability to express oneself,5
22,Female,32,42,25,37,18,Fear of rejection,4
22,Female,32,42,25,37,18,Trouble making decisions,4
22,Female,32,42,25,37,18,Physical appearance,3
22,Female,32,42,25,37,18,Not seeing people,4
22,Female,32,42,25,37,18,Troubling thoughts about one’s future,4
22,Female,32,42,25,37,18,Not enough personal energy,4
22,Female,32,42,25,37,18,Concerns about getting ahead,4
22,Female,32,42,25,37,18,Fear of confrontation,5
22,Female,32,42,25,37,18,Wasting time,4
22,Female,32,42,25,37,18,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",5
22,Female,32,42,25,37,18,Not enough money for wants (entertainment and recreation),3
22,Female,32,42,25,37,18,Concerns about owing money,4
22,Female,32,42,25,37,18,Concerns about money for emergencies,5
22,Female,32,42,25,37,18,Financial security,5
22,Female,32,42,25,37,18,Not enough time to do things one needs to,5
22,Female,32,42,25,37,18,Too many responsibilities,5
22,Female,32,42,25,37,18,Not getting enough rest,4
22,Female,32,42,25,37,18,Too many interruptions,4
22,Female,32,42,25,37,18,Not enough time for entertainment and recreation,2
22,Female,32,42,25,37,18,Too many meetings,5
22,Female,32,42,25,37,18,Social obligations,4
22,Female,32,42,25,37,18,Concerns about meeting high standards,5
22,Female,32,42,25,37,18,Noise,3
22,Female,32,42,25,37,18,Pollution,3
22,Female,32,42,25,37,18,Crime,5
22,Female,32,42,25,37,18,Traffic,5
22,Female,32,42,25,37,18,Concerns about news events,4
22,Female,32,42,25,37,18,Rising prices of common goods,4
22,Female,32,42,25,37,18,Concerns about accidents,4
22,Female,32,42,25,37,18,Yardwork or outside home maintenance,3
22,Female,32,42,25,37,18,Overloaded with family responsibilities,4
22,Female,32,42,25,37,18,Home maintenance (inside),2
22,Female,32,42,25,37,18,Concerns about medical treatment,5
22,Female,32,42,25,37,18,Physical illness,5
22,Female,32,42,25,37,18,Side effects of medication,5
22,Female,32,42,25,37,18,Concerns about health in general,5
22,Female,32,42,25,37,18,Concerns about bodily functions,5
22,Female,32,42,25,37,18,Dissatisfaction with academic performance,3
22,Female,32,42,25,37,18,Challenges with instructors,4
22,Female,32,42,25,37,18,Discontent with current academic responsibilities,5
22,Female,32,42,25,37,18,Concerns regarding academic transitions,3
22,Female,32,42,25,37,18,Difficulties with peers or classmates,4
22,Female,32,42,25,37,18,Challenges in managing group projects,5
22,Female,32,42,25,37,18,Getting late to class,5
21,Male,35,30,21,31,26,Misplacing or losing things,4
21,Male,35,30,21,31,26,Silly practical mistakes,2
21,Male,35,30,21,31,26,Trouble with pets,2
21,Male,35,30,21,31,26,Difficulties with friends,3
21,Male,35,30,21,31,26,Regrets over past decision/s,4
21,Male,35,30,21,31,26,Concerned about the meaning of life,3
21,Male,35,30,21,31,26,Being lonely,4
21,Male,35,30,21,31,26,Inability to express oneself,4
21,Male,35,30,21,31,26,Fear of rejection,4
21,Male,35,30,21,31,26,Trouble making decisions,5
21,Male,35,30,21,31,26,Physical appearance,3
21,Male,35,30,21,31,26,Not seeing people,3
21,Male,35,30,21,31,26,Troubling thoughts about one’s future,5
21,Male,35,30,21,31,26,Not enough personal energy,3
21,Male,35,30,21,31,26,Concerns about getting ahead,4
21,Male,35,30,21,31,26,Fear of confrontation,3
21,Male,35,30,21,31,26,Wasting time,3
21,Male,35,30,21,31,26,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",3
21,Male,35,30,21,31,26,Not enough money for wants (entertainment and recreation),3
21,Male,35,30,21,31,26,Concerns about owing money,3
21,Male,35,30,21,31,26,Concerns about money for emergencies,3
21,Male,35,30,21,31,26,Financial security,3
21,Male,35,30,21,31,26,Not enough time to do things one needs to,5
21,Male,35,30,21,31,26,Too many responsibilities,5
21,Male,35,30,21,31,26,Not getting enough rest,4
21,Male,35,30,21,31,26,Too many interruptions,3
21,Male,35,30,21,31,26,Not enough time for entertainment and recreation,3
21,Male,35,30,21,31,26,Too many meetings,3
21,Male,35,30,21,31,26,Social obligations,3
21,Male,35,30,21,31,26,Concerns about meeting high standards,4
21,Male,35,30,21,31,26,Noise,3
21,Male,35,30,21,31,26,Pollution,3
21,Male,35,30,21,31,26,Crime,4
21,Male,35,30,21,31,26,Traffic,3
21,Male,35,30,21,31,26,Concerns about news events,2
21,Male,35,30,21,31,26,Rising prices of common goods,2
21,Male,35,30,21,31,26,Concerns about accidents,3
21,Male,35,30,21,31,26,Yardwork or outside home maintenance,3
21,Male,35,30,21,31,26,Overloaded with family responsibilities,3
21,Male,35,30,21,31,26,Home maintenance (inside),3
21,Male,35,30,21,31,26,Concerns about medical treatment,3
21,Male,35,30,21,31,26,Physical illness,4
21,Male,35,30,21,31,26,Side effects of medication,3
21,Male,35,30,21,31,26,Concerns about health in general,3
21,Male,35,30,21,31,26,Concerns about bodily functions,3
21,Male,35,30,21,31,26,Dissatisfaction with academic performance,4
21,Male,35,30,21,31,26,Challenges with instructors,3
21,Male,35,30,21,31,26,Discontent with current academic responsibilities,4
21,Male,35,30,21,31,26,Concerns regarding academic transitions,4
21,Male,35,30,21,31,26,Difficulties with peers or classmates,4
21,Male,35,30,21,31,26,Challenges in managing group projects,5
21,Male,35,30,21,31,26,Getting late to class,2
20,Genderfluid,39,31,28,28,27,Misplacing or losing things,5
20,Genderfluid,39,31,28,28,27,Silly practical mistakes,3
20,Genderfluid,39,31,28,28,27,Trouble with pets,3
20,Genderfluid,39,31,28,28,27,Difficulties with friends,2
20,Genderfluid,39,31,28,28,27,Regrets over past decision/s,5
20,Genderfluid,39,31,28,28,27,Concerned about the meaning of life,4
20,Genderfluid,39,31,28,28,27,Being lonely,4
20,Genderfluid,39,31,28,28,27,Inability to express oneself,4
20,Genderfluid,39,31,28,28,27,Fear of rejection,1
20,Genderfluid,39,31,28,28,27,Trouble making decisions,3
20,Genderfluid,39,31,28,28,27,Physical appearance,2
20,Genderfluid,39,31,28,28,27,Not seeing people,4
20,Genderfluid,39,31,28,28,27,Troubling thoughts about one’s future,4
20,Genderfluid,39,31,28,28,27,Not enough personal energy,4
20,Genderfluid,39,31,28,28,27,Concerns about getting ahead,4
20,Genderfluid,39,31,28,28,27,Fear of confrontation,5
20,Genderfluid,39,31,28,28,27,Wasting time,5
20,Genderfluid,39,31,28,28,27,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",5
20,Genderfluid,39,31,28,28,27,Not enough money for wants (entertainment and recreation),5
20,Genderfluid,39,31,28,28,27,Concerns about owing money,5
20,Genderfluid,39,31,28,28,27,Concerns about money for emergencies,4
20,Genderfluid,39,31,28,28,27,Financial security,4
20,Genderfluid,39,31,28,28,27,Not enough time to do things one needs to,5
20,Genderfluid,39,31,28,28,27,Too many responsibilities,4
20,Genderfluid,39,31,28,28,27,Not getting enough rest,5
20,Genderfluid,39,31,28,28,27,Too many interruptions,5
20,Genderfluid,39,31,28,28,27,Not enough time for entertainment and recreation,4
20,Genderfluid,39,31,28,28,27,Too many meetings,5
20,Genderfluid,39,31,28,28,27,Social obligations,4
20,Genderfluid,39,31,28,28,27,Concerns about meeting high standards,2
20,Genderfluid,39,31,28,28,27,Noise,5
20,Genderfluid,39,31,28,28,27,Pollution,5
20,Genderfluid,39,31,28,28,27,Crime,5
20,Genderfluid,39,31,28,28,27,Traffic,5
20,Genderfluid,39,31,28,28,27,Concerns about news events,4
20,Genderfluid,39,31,28,28,27,Rising prices of common goods,5
20,Genderfluid,39,31,28,28,27,Concerns about accidents,5
20,Genderfluid,39,31,28,28,27,Yardwork or outside home maintenance,3
20,Genderfluid,39,31,28,28,27,Overloaded with family responsibilities,3
20,Genderfluid,39,31,28,28,27,Home maintenance (inside),2
20,Genderfluid,39,31,28,28,27,Concerns about medical treatment,5
20,Genderfluid,39,31,28,28,27,Physical illness,3
20,Genderfluid,39,31,28,28,27,Side effects of medication,5
20,Genderfluid,39,31,28,28,27,Concerns about health in general,4
20,Genderfluid,39,31,28,28,27,Concerns about bodily functions,3
20,Genderfluid,39,31,28,28,27,Dissatisfaction with academic performance,5
20,Genderfluid,39,31,28,28,27,Challenges with instructors,5
20,Genderfluid,39,31,28,28,27,Discontent with current academic responsibilities,4
20,Genderfluid,39,31,28,28,27,Concerns regarding academic transitions,5
20,Genderfluid,39,31,28,28,27,Difficulties with peers or classmates,2
20,Genderfluid,39,31,28,28,27,Challenges in managing group projects,3
20,Genderfluid,39,31,28,28,27,Getting late to class,1
19,Female,31,32,25,29,29,Misplacing or losing things,2
19,Female,31,32,25,29,29,Silly practical mistakes,2
19,Female,31,32,25,29,29,Trouble with pets,1
19,Female,31,32,25,29,29,Difficulties with friends,2
19,Female,31,32,25,29,29,Regrets over past decision/s,3
19,Female,31,32,25,29,29,Concerned about the meaning of life,3
19,Female,31,32,25,29,29,Being lonely,3
19,Female,31,32,25,29,29,Inability to express oneself,3
19,Female,31,32,25,29,29,Fear of rejection,4
19,Female,31,32,25,29,29,Trouble making decisions,3
19,Female,31,32,25,29,29,Physical appearance,4
19,Female,31,32,25,29,29,Not seeing people,3
19,Female,31,32,25,29,29,Troubling thoughts about one’s future,3
19,Female,31,32,25,29,29,Not enough personal energy,3
19,Female,31,32,25,29,29,Concerns about getting ahead,3
19,Female,31,32,25,29,29,Fear of confrontation,3
19,Female,31,32,25,29,29,Wasting time,3
19,Female,31,32,25,29,29,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",3
19,Female,31,32,25,29,29,Not enough money for wants (entertainment and recreation),3
19,Female,31,32,25,29,29,Concerns about owing money,3
19,Female,31,32,25,29,29,Concerns about money for emergencies,3
19,Female,31,32,25,29,29,Financial security,3
19,Female,31,32,25,29,29,Not enough time to do things one needs to,4
19,Female,31,32,25,29,29,Too many responsibilities,4
19,Female,31,32,25,29,29,Not getting enough rest,3
19,Female,31,32,25,29,29,Too many interruptions,3
19,Female,31,32,25,29,29,Not enough time for entertainment and recreation,3
19,Female,31,32,25,29,29,Too many meetings,2
19,Female,31,32,25,29,29,Social obligations,2
19,Female,31,32,25,29,29,Concerns about meeting high standards,4
19,Female,31,32,25,29,29,Noise,2
19,Female,31,32,25,29,29,Pollution,3
19,Female,31,32,25,29,29,Crime,3
19,Female,31,32,25,29,29,Traffic,3
19,Female,31,32,25,29,29,Concerns about news events,4
19,Female,31,32,25,29,29,Rising prices of common goods,4
19,Female,31,32,25,29,29,Concerns about accidents,3
19,Female,31,32,25,29,29,Yardwork or outside home maintenance,1
19,Female,31,32,25,29,29,Overloaded with family responsibilities,2
19,Female,31,32,25,29,29,Home maintenance (inside),2
19,Female,31,32,25,29,29,Concerns about medical treatment,3
19,Female,31,32,25,29,29,Physical illness,3
19,Female,31,32,25,29,29,Side effects of medication,1
19,Female,31,32,25,29,29,Concerns about health in general,3
19,Female,31,32,25,29,29,Concerns about bodily functions,3
19,Female,31,32,25,29,29,Dissatisfaction with academic performance,4
19,Female,31,32,25,29,29,Challenges with instructors,3
19,Female,31,32,25,29,29,Discontent with current academic responsibilities,3
19,Female,31,32,25,29,29,Concerns regarding academic transitions,3
19,Female,31,32,25,29,29,Difficulties with peers or classmates,2
19,Female,31,32,25,29,29,Challenges in managing group projects,2
19,Female,31,32,25,29,29,Getting late to class,1
19,Female,37,32,31,31,31,Misplacing or losing things,5
19,Female,37,32,31,31,31,Silly practical mistakes,4
19,Female,37,32,31,31,31,Trouble with pets,3
19,Female,37,32,31,31,31,Difficulties with friends,4
19,Female,37,32,31,31,31,Regrets over past decision/s,4
19,Female,37,32,31,31,31,Concerned about the meaning of life,4
19,Female,37,32,31,31,31,Being lonely,5
19,Female,37,32,31,31,31,Inability to express oneself,1
19,Female,37,32,31,31,31,Fear of rejection,2
19,Female,37,32,31,31,31,Trouble making decisions,4
19,Female,37,32,31,31,31,Physical appearance,3
19,Female,37,32,31,31,31,Not seeing people,1
19,Female,37,32,31,31,31,Troubling thoughts about one’s future,5
19,Female,37,32,31,31,31,Not enough personal energy,1
19,Female,37,32,31,31,31,Concerns about getting ahead,1
19,Female,37,32,31,31,31,Fear of confrontation,4
19,Female,37,32,31,31,31,Wasting time,4
19,Female,37,32,31,31,31,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",1
19,Female,37,32,31,31,31,Not enough money for wants (entertainment and recreation),4
19,Female,37,32,31,31,31,Concerns about owing money,2
19,Female,37,32,31,31,31,Concerns about money for emergencies,1
19,Female,37,32,31,31,31,Financial security,2
19,Female,37,32,31,31,31,Not enough time to do things one needs to,2
19,Female,37,32,31,31,31,Too many responsibilities,2
19,Female,37,32,31,31,31,Not getting enough rest,3
19,Female,37,32,31,31,31,Too many interruptions,3
19,Female,37,32,31,31,31,Not enough time for entertainment and recreation,4
19,Female,37,32,31,31,31,Too many meetings,2
19,Female,37,32,31,31,31,Social obligations,1
19,Female,37,32,31,31,31,Concerns about meeting high standards,1
19,Female,37,32,31,31,31,Noise,4
19,Female,37,32,31,31,31,Pollution,3
19,Female,37,32,31,31,31,Crime,4
19,Female,37,32,31,31,31,Traffic,3
19,Female,37,32,31,31,31,Concerns about news events,1
19,Female,37,32,31,31,31,Rising prices of common goods,3
19,Female,37,32,31,31,31,Concerns about accidents,2
19,Female,37,32,31,31,31,Yardwork or outside home maintenance,1
19,Female,37,32,31,31,31,Overloaded with family responsibilities,1
19,Female,37,32,31,31,31,Home maintenance (inside),1
19,Female,37,32,31,31,31,Concerns about medical treatment,1
19,Female,37,32,31,31,31,Physical illness,1
19,Female,37,32,31,31,31,Side effects of medication,1
19,Female,37,32,31,31,31,Concerns about health in general,1
19,Female,37,32,31,31,31,Concerns about bodily functions,1
19,Female,37,32,31,31,31,Dissatisfaction with academic performance,4
19,Female,37,32,31,31,31,Challenges with instructors,2
19,Female,37,32,31,31,31,Discontent with current academic responsibilities,5
19,Female,37,32,31,31,31,Concerns regarding academic transitions,1
19,Female,37,32,31,31,31,Difficulties with peers or classmates,5
19,Female,37,32,31,31,31,Challenges in managing group projects,2
19,Female,37,32,31,31,31,Getting late to class,1
19,Female,36,33,28,28,23,Misplacing or losing things,2
19,Female,36,33,28,28,23,Silly practical mistakes,2
19,Female,36,33,28,28,23,Trouble with pets,1
19,Female,36,33,28,28,23,Difficulties with friends,1
19,Female,36,33,28,28,23,Regrets over past decision/s,2
19,Female,36,33,28,28,23,Concerned about the meaning of life,2
19,Female,36,33,28,28,23,Being lonely,1
19,Female,36,33,28,28,23,Inability to express oneself,1
19,Female,36,33,28,28,23,Fear of rejection,2
19,Female,36,33,28,28,23,Trouble making decisions,1
19,Female,36,33,28,28,23,Physical appearance,2
19,Female,36,33,28,28,23,Not seeing people,1
19,Female,36,33,28,28,23,Troubling thoughts about one’s future,3
19,Female,36,33,28,28,23,Not enough personal energy,2
19,Female,36,33,28,28,23,Concerns about getting ahead,1
19,Female,36,33,28,28,23,Fear of confrontation,1
19,Female,36,33,28,28,23,Wasting time,3
19,Female,36,33,28,28,23,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",2
19,Female,36,33,28,28,23,Not enough money for wants (entertainment and recreation),2
19,Female,36,33,28,28,23,Concerns about owing money,1
19,Female,36,33,28,28,23,Concerns about money for emergencies,1
19,Female,36,33,28,28,23,Financial security,2
19,Female,36,33,28,28,23,Not enough time to do things one needs to,3
19,Female,36,33,28,28,23,Too many responsibilities,2
19,Female,36,33,28,28,23,Not getting enough rest,3
19,Female,36,33,28,28,23,Too many interruptions,2
19,Female,36,33,28,28,23,Not enough time for entertainment and recreation,2
19,Female,36,33,28,28,23,Too many meetings,3
19,Female,36,33,28,28,23,Social obligations,1
19,Female,36,33,28,28,23,Concerns about meeting high standards,2
19,Female,36,33,28,28,23,Noise,2
19,Female,36,33,28,28,23,Pollution,3
19,Female,36,33,28,28,23,Crime,3
19,Female,36,33,28,28,23,Traffic,3
19,Female,36,33,28,28,23,Concerns about news events,2
19,Female,36,33,28,28,23,Rising prices of common goods,2
19,Female,36,33,28,28,23,Concerns about accidents,2
19,Female,36,33,28,28,23,Yardwork or outside home maintenance,2
19,Female,36,33,28,28,23,Overloaded with family responsibilities,2
19,Female,36,33,28,28,23,Home maintenance (inside),2
19,Female,36,33,28,28,23,Concerns about medical treatment,1
19,Female,36,33,28,28,23,Physical illness,1
19,Female,36,33,28,28,23,Side effects of medication,1
19,Female,36,33,28,28,23,Concerns about health in general,1
19,Female,36,33,28,28,23,Concerns about bodily functions,2
19,Female,36,33,28,28,23,Dissatisfaction with academic performance,2
19,Female,36,33,28,28,23,Challenges with instructors,3
19,Female,36,33,28,28,23,Discontent with current academic responsibilities,2
19,Female,36,33,28,28,23,Concerns regarding academic transitions,2
19,Female,36,33,28,28,23,Difficulties with peers or classmates,2
19,Female,36,33,28,28,23,Challenges in managing group projects,1
19,Female,36,33,28,28,23,Getting late to class,1
